uri,name,iso_nn6_nc2_1,iso_nn6_nc2_2,se_nn6_nc2_1,se_nn6_nc2_2,km_nn6_nc2,iso_nn9_nc3_1,iso_nn9_nc3_2,iso_nn9_nc3_3,se_nn9_nc3_1,se_nn9_nc3_2,se_nn9_nc3_3,km_nn9_nc3
spotify:artist:5rkVyNGXEgeUqKkB5ccK83,Ashanti,-0.51237413,-0.199391636,0.019850481,-0.006519597,0,-0.252221458,-0.160680984,0.247217253,0.019850481,-0.006519597,0.000180835,0
spotify:artist:5s4z3mRAE7nxE3jjft8J3h,John Mayall,-0.233539771,-0.070475314,-0.011934571,0.000746194,0,0.205653495,0.269066169,-0.0015479,-0.011934571,0.000746194,-0.00370205,0
spotify:artist:5swBKHtsRDaCBmdpYRYOg1,Jean Carn,1.709618941,0.664414108,0.011826348,-0.005332744,5,-0.463987698,-0.740149765,0.538322559,0.011826348,-0.005332744,-0.014355655,5
spotify:artist:5uFqO7FceiE84xjEjFtQLX,Skyy,1.934754512,0.425199529,0.011668226,-0.005377677,5,-1.491344272,-0.760234614,0.814016319,0.011668226,-0.005377677,-0.014632646,5
spotify:artist:5uSY4FF3dZMCVSkZslKCHi,Michael Schenker Group,-0.661743004,-0.211084977,-0.011892107,0.000737127,0,-0.493099426,0.955367664,0.048677134,-0.011892107,0.000737127,-0.003941064,0
spotify:artist:5wBDD4FNJvob5fAGkAIQ92,Lil' Mo,-0.615814193,-0.090084867,0.019269397,-0.005244809,0,-0.250202002,-0.169488695,0.328584131,0.019269397,-0.005244809,-0.001838026,0
spotify:artist:5xO4f5QyPMYnCPRyRveBSD,El DeBarge,0.167507639,0.102196143,0.013486337,-0.005011831,0,0.157510355,-0.156798484,0.634021214,0.013486337,-0.005011831,-0.01211826,0
spotify:artist:5xQKoGD7Ql92fWd1uWwKkf,Steve Perry,-2.205335834,-2.649487586,-0.011143917,0.000576465,4,-1.229984942,-1.190831294,-1.681190701,-0.011143917,0.000576465,-0.003100384,4
spotify:artist:5xWPOujQqd4wXyB08slZ9Z,Peter Cetera,-1.245638051,-0.619571012,-0.010572751,0.000468034,0,-0.4106815,-0.521347148,-1.343795809,-0.010572751,0.000468034,-0.002206073,0
spotify:artist:5xenrbYhp4IRydrWpBe4Bx,LeToya,1.711636762,0.288845468,0.019777085,-0.006346525,5,-0.590658849,-0.594557091,0.925442023,0.019777085,-0.006346525,-0.000114396,5
spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,4.304231941,0.934617989,0.024088337,-0.019263649,0,0.125563369,0.202752231,0.29136389,0.024088337,-0.019263649,0.026030486,0
spotify:artist:5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,3.168073633,0.657961936,0.023153487,-0.016267906,0,0.227395712,0.27688243,0.309276128,0.023153487,-0.016267906,0.019709206,0
spotify:artist:5yzE49FicYiSxN61oaxkNn,Judy Collins,0.198633357,-0.837024468,-0.011653828,0.000702376,0,-0.273613135,-0.015798424,0.227506432,-0.011653828,0.000702376,-0.001695746,0
spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,Xscape,-1.971455008,0.413400912,0.018920457,-0.004571464,2,0.846913485,-2.248991409,6.368159956,0.018920457,-0.004571464,-0.00277459,2
spotify:artist:5zMgvYBz4AW0gFyPtg7fR9,A*Teens,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:601893mmW5hl1FBOykWZHG,Deborah Cox,-0.648787662,-0.589573615,0.019600524,-0.005921535,5,-0.755628258,-0.737997112,1.039081313,0.019600524,-0.005921535,-0.000849276,5
spotify:artist:60vX3zLcdKRXvKLITVh5Df,Melanie C,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:61UT1Zj9dFgPAjZfwnsqsb,Teena Marie,1.829284177,0.232001383,0.012608471,-0.005184905,5,-0.214120286,-0.939125921,1.206443541,0.012608471,-0.005184905,-0.013319394,5
spotify:artist:62olK5zZHSgFUXGDykgBL8,Ace Frehley,-0.498293526,-0.546471658,-0.012076059,0.000777936,7,-1.545980223,1.834098635,0.924098298,-0.012076059,0.000777936,-0.004268003,7
spotify:artist:62sPt3fswraiEPnKQpAbdE,Bobby Brown,-1.645171289,2.212941204,0.018309997,-0.003010146,8,2.419875667,0.424936755,0.140880133,0.018309997,-0.003010146,-0.003575807,8
spotify:artist:63I04Kj1gXC1LLSVcrOzLN,Will To Power,-0.882836135,0.574902296,-0.008509753,5.06E-05,0,0.528072603,0.236420385,-0.536323263,-0.008509753,5.06E-05,-0.002045608,0
spotify:artist:63wjoROpeh5f11Qm93UiJ1,Keri Hilson,3.172097494,0.718751895,0.020697196,-0.009018533,0,0.00202733,0.012168759,0.58512488,0.020697196,-0.009018533,0.005185873,0
spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Emotions,-1.647158602,-1.119096358,0.010135724,-0.005185453,0,-0.761756945,-0.794138015,-0.371154457,0.010135724,-0.005185453,-0.014667118,0
spotify:artist:64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,7.621513164,1.729418047,0.025771604,-0.024699464,0,-0.266229277,-0.067532277,-0.224694338,0.025771604,-0.024699464,0.037552085,0
spotify:artist:67ISVBZzcCTTKM17Ps00sx,Chico DeBarge,-0.640912469,-0.228664974,0.019052659,-0.004681768,5,-0.542916246,-0.795885292,1.433354041,0.019052659,-0.004681768,-0.002901686,5
spotify:artist:67PmHOmt1tveILUtasiYAf,B.T. Express,1.557014204,0.459772572,0.01144135,-0.00539877,0,-0.574660741,-0.463590935,0.021802734,0.01144135,-0.00539877,-0.014846605,0
spotify:artist:67SxctqWYOGe8lthWjTDwu,Brownsville Station,-0.65599371,-0.361703497,-0.011812665,0.000719415,0,-0.292506769,-0.200657289,-0.100240242,-0.011812665,0.000719415,-0.003638887,0
spotify:artist:6803XTpoywjl9e37yTvwt7,Frank Marino & Mahogany Rush,-0.671304215,-1.139693835,-0.011877315,0.000733499,5,-1.272185847,-0.511185811,0.447976295,-0.011877315,0.000733499,-0.003767355,5
spotify:artist:68kACMx6A3D2BYiO056MeQ,Teddy Pendergrass,-0.174110176,0.131380949,0.011864523,-0.005300046,5,-0.145756203,-0.56591986,0.749330663,0.011864523,-0.005300046,-0.014216115,5
spotify:artist:695W5F2Ih8dYahLdjVOIoH,Christopher Cross,-0.745989456,-0.071112218,-0.010468738,0.0004406,0,-0.122069904,-0.133449333,-0.471100579,-0.010468738,0.0004406,-0.002420393,0
spotify:artist:698hF4vcwHwPy8ltmXermq,Far East Movement,3.168073633,0.657961936,0.023153487,-0.016267906,0,0.227395712,0.27688243,0.309276128,0.023153487,-0.016267906,0.019709206,0
spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band,-1.842144224,-5.488961059,-0.011633463,0.000680695,4,-3.313498905,-3.637909411,-3.013898997,-0.011633463,0.000680695,-0.003456683,4
spotify:artist:6BZbe6PDrJgxiXZ3cIXA8o,General Public,-1.145706383,-1.109416346,-0.010760172,0.000476496,0,-0.098864912,0.093584951,-0.511161765,-0.010760172,0.000476496,-0.00323946,0
spotify:artist:6CsOL9C9iLL0eWKINlDxzQ,Jeru The Damaja,-4.087844032,6.378399621,0.02563529,0.086314064,1,6.960473741,1.719930817,-2.100251042,0.02563529,0.086314064,0.008526315,1
spotify:artist:6CxZzQFUTM6AzgluGwtq5w,Charlie Wilson,0.95688636,0.438712642,0.018893287,-0.00443258,5,-0.649174162,-1.355746655,2.732592737,0.018893287,-0.00443258,-0.003150285,5
spotify:artist:6D01mATo26VaiiCfZzpWAm,The Cover Girls,-0.882836135,0.574902296,-0.008509753,5.06E-05,0,0.528072603,0.236420385,-0.536323263,-0.008509753,5.06E-05,-0.002045608,0
spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Heatwave,2.373915563,-0.393303854,0.011400983,-0.005365118,5,-2.281179462,-1.218269172,0.976993861,0.011400983,-0.005365118,-0.014726821,5
spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,The Cars,-0.540398396,-2.756434847,-0.011288825,0.000602126,4,-1.165137755,-0.975695471,-1.404893503,-0.011288825,0.000602126,-0.003351558,4
spotify:artist:6Dd3NScHWwnW6obMFbl1BH,Daya,7.621513164,1.729418047,0.025771604,-0.024699464,0,-0.266229277,-0.067532277,-0.224694338,0.025771604,-0.024699464,0.037552085,0
spotify:artist:6EFL6smxzRtpwlQvZFldUc,3rd Bass,-4.629942226,7.283171764,0.025441313,0.084093151,1,5.957750633,1.448884838,-1.633100395,0.025441313,0.084093151,0.008218856,1
spotify:artist:6EJmqnuK0r6qiAevFFiNNR,Paul Davis,-1.396754094,-2.737226596,-0.011507564,0.000662827,4,-2.401441907,-2.596873513,-1.347894221,-0.011507564,0.000662827,-0.002440223,4
spotify:artist:6FbDoZnMBTdhhhLuJBOOqP,Jewel,-0.635525695,-0.164780081,-0.01311739,0.001601764,0,-0.14201363,0.096640701,-0.381695135,-0.01311739,0.001601764,0.053678417,0
spotify:artist:6G6iuvTHT1XHUEOw5sbQYm,Hurricane,-1.150765437,-1.427342085,-0.012143592,0.000793051,7,-1.322077377,2.730935666,0.420886798,-0.012143592,0.000793051,-0.004394996,7
spotify:artist:6GlDsAkQHOmNgtUZdJ4Amq,Mary MacGregor,-1.109924423,-1.306598904,-0.011451401,0.000653058,0,-1.219006734,-1.042312778,-0.134398029,-0.011451401,0.000653058,-0.002239248,0
spotify:artist:6HEyD6mSqQQKMVilyU31ZY,Koffee Brown,-0.661826635,0.145141057,0.018873666,-0.004460842,5,0.127882421,-0.208434823,0.941139868,0.018873666,-0.004460842,-0.00296699,5
spotify:artist:6I6t21SFbxZ7RbQgD5dN7U,Carl Thomas,1.7839754,0.437123935,0.019029605,-0.004662482,5,-0.38307471,-1.62443453,3.338416928,0.019029605,-0.004662482,-0.002884923,5
spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,-2.369148665,-2.597144774,-0.011122927,0.00057027,4,-1.782117998,-1.794154197,-2.936967784,-0.011122927,0.00057027,-0.003117826,4
spotify:artist:6IRouO5mvvfcyxtPDKMYFN,Foreigner,-0.751575267,-0.469543766,-0.011488338,0.000648387,0,-0.277097118,-0.194331542,-0.365814854,-0.011488338,0.000648387,-0.003437626,0
spotify:artist:6IjhOxJSTPh15KgFTSZ68K,Grand Puba,-5.214194706,8.299925507,0.02559565,0.085856549,1,6.979127944,1.726711521,-2.108364362,0.02559565,0.085856549,0.008462686,1
spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,9.261157025,2.13410052,0.025774553,-0.024709462,0,-0.26194309,-0.060888219,-0.265363956,0.025774553,-0.024709462,0.037573866,0
spotify:artist:6JMHws5haIO6V35YNYDnDw,Atomic Kitten,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:6KOqPxwfNAmZPkiCnDE9yT,Joe Jackson,-0.623144794,-0.06912407,-0.010612951,0.000451846,0,-0.177743002,-0.133515342,-0.313484528,-0.010612951,0.000451846,-0.003001963,0
spotify:artist:6KzAnKswHOUCX8xiEudD7K,Michael Henderson,1.501619946,0.654553704,0.011620571,-0.005360027,0,-0.415398969,-0.388517795,0.121093891,0.011620571,-0.005360027,-0.014584022,0
spotify:artist:6MLDcHrNh4OqxDZAjMt5pt,Ralph Tresvant,-1.998001831,1.933359771,0.018175673,-0.003433064,6,3.435423983,-0.045487349,2.227637683,0.018175673,-0.003433064,-0.00405448,6
spotify:artist:6PVybt9IzBGmVr8Md7EP08,Black 'N Blue,-0.743628073,-0.482157143,-0.012162915,0.000797361,0,-0.534918992,1.724268546,0.256537229,-0.012162915,0.000797361,-0.004428037,0
spotify:artist:6PWU6JQvvYv5sz5FOODHg6,Fatback Band,1.589756429,0.389028557,0.011505043,-0.005401795,0,-0.580284427,-0.470124314,0.113570646,0.011505043,-0.005401795,-0.014824529,0
spotify:artist:6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,-0.257669394,-2.976234624,-0.011685632,0.000692236,4,-1.331182683,-1.329829144,-1.03446815,-0.011685632,0.000692236,-0.003461377,4
spotify:artist:6RaSfqo4f0b42iNouQeAKK,Tracy Bonham,-0.729918654,-0.28345074,-0.013097197,0.001595482,0,-0.115983054,0.068413755,-0.094446388,-0.013097197,0.001595482,0.053481717,0
spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,12.09516104,2.748301048,0.025779309,-0.024725417,0,-0.524784926,-0.25067093,-0.46110953,0.025779309,-0.024725417,0.037608423,0
spotify:artist:6SLAMfhOi7UJI0fMztaK0m,Rainbow,-0.226931568,0.038130198,-0.012059843,0.000774156,0,-0.447297034,0.066963431,0.49753916,-0.012059843,0.000774156,-0.004225649,0
spotify:artist:6T5tfhQCknKG4UnH90qGnz,DNCE,8.715682719,1.990325949,0.025586711,-0.024096945,0,-0.319425993,-0.102001087,-0.2669977,0.025586711,-0.024096945,0.036268341,0
spotify:artist:6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,-0.083700682,0.114232827,0.010792113,-0.005533471,0,0.11663017,0.157581235,0.113183522,0.010792113,-0.005533471,-0.015803481,0
spotify:artist:6TqQLejnHXMGr7KcegxUND,The Miracles,-0.00918149,0.236766272,0.010829536,-0.005571971,0,0.221578755,0.255560634,0.171025283,0.010829536,-0.005571971,-0.015949539,0
spotify:artist:6UfoTQXaV3DuqtDVjZIxwZ,Cheryl Lynn,0.091607451,0.014423884,0.011659808,-0.005263562,0,-0.44308991,-0.565423708,0.084042662,0.011659808,-0.005263562,-0.014158534,0
spotify:artist:6W1BHDF0T4a4KYcSwzD586,k.d. lang,-1.615046271,-1.347704433,-0.013105156,0.001583824,0,-0.794085205,-0.289235101,-1.378348077,-0.013105156,0.001583824,0.052251353,0
spotify:artist:6YHEMoNPbcheiWS2haGzkn,Michael Bolton,-0.745989456,-0.071112218,-0.010468738,0.0004406,0,-0.122069904,-0.133449333,-0.471100579,-0.010468738,0.0004406,-0.002420393,0
spotify:artist:6YPRXu1dazGYcSZv4HJEH4,The Delfonics,-1.017624072,-0.513814214,0.010646537,-0.005409451,0,-0.44599016,-0.389696572,-0.290382451,0.010646537,-0.005409451,-0.015348453,0
spotify:artist:6ZPbX2Lxd40e2UVkXpyxvI,Great White,-3.104468333,-4.973352835,-0.012097776,0.000782843,3,-4.96407025,9.777405485,1.763068353,-0.012097776,0.000782843,-0.004312596,3
spotify:artist:6Zh3xrWlA0SA9Fsfj9AVwm,Wang Chung,-1.560618729,-1.87734644,-0.010814804,0.000496531,0,-0.835388721,0.004307883,-0.797142114,-0.010814804,0.000496531,-0.003080064,0
spotify:artist:6avGAzQTmqu8mfSmZrN7gT,The Moments,-0.663715772,-0.073316583,0.010820695,-0.005482893,0,-0.073286485,0.017799531,-0.067579784,0.010820695,-0.005482893,-0.015568824,0
spotify:artist:6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,-0.226931568,0.038130198,-0.012059843,0.000774156,0,-0.447297034,0.066963431,0.49753916,-0.012059843,0.000774156,-0.004225649,0
spotify:artist:6cLEWhEKQl6nAvgr60M7zC,Beth Orton,-0.387921708,0.141610243,-0.013157167,0.001615896,0,0.139794193,0.273047083,-0.137238952,-0.013157167,0.001615896,0.05422941,0
spotify:artist:6clbbhnIqpHnqxwtOWcilg,Little River Band,1.096767903,-4.602120571,-0.011601926,0.000679261,4,-3.250849964,-4.437964263,-3.494543054,-0.011601926,0.000679261,-0.002831375,4
spotify:artist:6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,10.37706645,2.402863631,0.025776027,-0.024714461,0,-0.139260429,0.017260112,-0.183953707,0.025776027,-0.024714461,0.037584757,0
spotify:artist:6dQgkiJm1fRkcqKOvPzysr,Brownstone,-0.86933994,-0.168050318,0.019028814,-0.004765341,5,0.070220603,-0.760712125,2.143228913,0.019028814,-0.004765341,-0.002531909,5
spotify:artist:6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,7.621513164,1.729418047,0.025771604,-0.024699464,0,-0.266229277,-0.067532277,-0.224694338,0.025771604,-0.024699464,0.037552085,0
spotify:artist:6eQHjJJa52LUGjBKP5UPos,Animotion,-0.735175086,-0.424012337,-0.010919974,0.000521916,0,-0.311538825,-0.233280523,-0.289951264,-0.010919974,0.000521916,-0.003093447,0
spotify:artist:6ewMqjrF31lC8ywRsvm073,Nick Lachey,4.12665996,0.655836258,0.022502154,-0.013777354,0,0.020282151,0.073967975,0.463990791,0.022502154,-0.013777354,0.013920616,0
spotify:artist:6fNmOWQzfOVyHLQ2UqUQew,Eva Cassidy,-1.090774647,-0.759490575,-0.013121033,0.001590375,0,-0.158517113,0.115571371,-0.353982812,-0.013121033,0.001590375,0.052554949,0
spotify:artist:6futYSDVulYR2PktBjTB5W,Big Daddy Kane,-5.216468194,7.980118172,0.025564678,0.085502876,1,8.874761412,2.165056943,-2.933396286,0.025564678,0.085502876,0.008413799,1
spotify:artist:6fvN9GmMCVKb5LY0WsnjFP,Nazareth,-0.371262864,-0.298361828,-0.01197068,0.00075441,0,-0.94125098,-0.053595652,0.48413436,-0.01197068,0.00075441,-0.004029006,0
spotify:artist:6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,-0.849290509,-1.406874403,-0.011721505,0.000702123,4,-0.932812264,-1.164792446,-0.916141091,-0.011721505,0.000702123,-0.003241223,4
spotify:artist:6gkWznnJkdkwRPVcmnrays,Sister Sledge,-1.136207294,-0.740487491,-0.00570112,-0.000771928,0,0.130879487,-0.322103258,-1.548814813,-0.00570112,-0.000771928,-0.004517143,0
spotify:artist:6gl67jXbrwnMYZNZv88MKk,Stetsasonic,-4.629942226,7.283171764,0.025441313,0.084093151,1,5.957750633,1.448884838,-1.633100395,0.025441313,0.084093151,0.008218856,1
spotify:artist:6h29EZDlc2NTvmCUe4yoXV,Ready For The World,-0.709580695,0.001200512,0.018065664,-0.003723859,0,0.275804865,-0.130090369,0.584844228,0.018065664,-0.003723859,-0.004418867,0
spotify:artist:6h3rSZ8VLK7a5vXjEmhfuD,The Brothers Johnson,2.772270049,-0.153345185,0.01132308,-0.005382833,5,-2.289801293,-1.249052634,1.012135684,0.01132308,-0.005382833,-0.014845049,5
spotify:artist:6is2U7I1jlI8PjxNZOHIMV,DeBarge,1.729943713,0.30163476,0.012943908,-0.005130711,5,-0.076207866,-0.76745369,1.135280021,0.012943908,-0.005130711,-0.012910682,5
spotify:artist:6jHG1YQkqgojdEzerwvrVv,Eric B. & Rakim,-4.100059929,6.411515791,0.025505972,0.084833455,1,7.007955402,1.737262765,-2.124549606,0.025505972,0.084833455,0.008321342,1
spotify:artist:6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,1.360703796,-4.93482016,-0.01161327,0.000684293,4,-2.107535738,-2.606433571,-1.914750767,-0.01161327,0.000684293,-0.002583863,4
spotify:artist:6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,0.184894461,-1.184888855,-0.011603431,0.000687964,0,-0.428961485,-0.203039713,0.161396711,-0.011603431,0.000687964,-0.002028112,0
spotify:artist:6kz53iCdBSqhQCZ21CoLcc,Culture Club,-0.651552215,-2.24328285,-0.009694245,0.000233711,4,-0.778012752,-0.628193925,-1.971537708,-0.009694245,0.000233711,-0.003115005,4
spotify:artist:6lHL3ubAMgSasKjNqKb8HF,Mýa,0.587874841,-0.684168829,0.019866981,-0.006614282,5,-1.605621734,-1.654186859,1.961090776,0.019866981,-0.006614282,0.000423794,5
spotify:artist:6loBF9iQdE11WSX29fNKqY,Howard Jones,-2.012128257,-1.98307684,-0.010461635,0.000408895,4,-0.8653924,-0.599118131,-1.874610501,-0.010461635,0.000408895,-0.003169915,4
spotify:artist:6ltcwvni6HdZAJaWhmIvNR,Gino Vannelli,-0.616268746,-0.407736658,-0.011623969,0.000684414,0,-0.304207851,-0.331626918,-0.268313835,-0.011623969,0.000684414,-0.002777588,0
spotify:artist:6lx6XS8umFqYRVbBErx9fE,Rosanne Cash,-1.090774647,-0.759490575,-0.013121033,0.001590375,0,-0.158517113,0.115571371,-0.353982812,-0.013121033,0.001590375,0.052554949,0
spotify:artist:6m30rs1IQqnWqV5nKMpU7U,Ohio Players,1.877428876,-0.163964864,0.011350891,-0.005362264,5,-1.647006816,-0.796769248,0.703902909,0.011350891,-0.005362264,-0.01474108,5
spotify:artist:6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,-0.813959562,-0.278173468,0.002223441,-0.002989415,0,-0.135506517,-0.132035765,-0.570947533,0.002223441,-0.002989415,-0.009634741,0
spotify:artist:6nzxy2wXs6tLgzEtqOkEi2,Monica,1.48816717,-0.108357771,0.019557225,-0.005853471,5,-1.058663931,-1.846632577,3.116136686,0.019557225,-0.005853471,-0.000915329,5
spotify:artist:6pXCjxMOBcWtvULYkFPVW6,The S.O.S Band,1.730649708,0.116943173,0.011818114,-0.00534699,5,-1.351973643,-0.580929887,0.766789155,0.011818114,-0.00534699,-0.014425831,5
spotify:artist:6prESDxZHvHyqqYsHSn0FE,Vince Neil,-1.262369451,-1.307573387,-0.01215076,0.000794645,7,-1.365532051,3.513289383,0.451779211,-0.01215076,0.000794645,-0.004406706,7
spotify:artist:6qI4LTzMRpTxRzMZPvv2C6,Peaches & Herb,-0.629172971,-0.073899611,0.010148003,-0.005206902,0,-0.078422973,-0.008142541,-0.130637798,0.010148003,-0.005206902,-0.014752338,0
spotify:artist:6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,-0.897911152,-1.00220948,-0.011750495,0.00071043,0,-0.090476336,0.018080504,-0.442853383,-0.011750495,0.00071043,-0.003017731,0
spotify:artist:6rqU9HQ57NYGBnBzbrY3a4,Paul Young,-1.25152439,-0.724499533,-0.010150238,0.000357587,0,-0.439477003,-0.489619136,-1.339842173,-0.010150238,0.000357587,-0.002752527,0
spotify:artist:6sCbFbEjbYepqswM1vWjjs,Zendaya,9.245336015,2.127575201,0.025741513,-0.02460123,0,-0.022875707,0.098600321,-0.094033939,0.025741513,-0.02460123,0.037342575,0
spotify:artist:6scOultrkXrQsClcbGKM7e,The Motels,-1.070754613,-1.001465563,-0.011059755,0.000550151,0,-0.383683808,0.257846026,-0.329772871,-0.011059755,0.000550151,-0.003246192,0
spotify:artist:6sh4WKluS0LOsPdGPerKJ5,Babylon A.D.,-0.743628073,-0.482157143,-0.012162915,0.000797361,0,-0.534918992,1.724268546,0.256537229,-0.012162915,0.000797361,-0.004428037,0
spotify:artist:6twIAGnYuIT1pncMAsXnEm,Commodores,-0.629172971,-0.073899611,0.010148003,-0.005206902,0,-0.078422973,-0.008142541,-0.130637798,0.010148003,-0.005206902,-0.014752338,0
spotify:artist:6vfR5QRc3xca0KvpG8KZBE,Teedra Moses,-0.415819185,-0.052759712,0.019674417,-0.006124919,0,-0.26046693,-0.217517667,0.507785746,0.019674417,-0.006124919,-0.000461508,0
spotify:artist:6vuD08WKtmp1yc7kQx1rBm,The Main Ingredient,-1.017624072,-0.513814214,0.010646537,-0.005409451,0,-0.44599016,-0.389696572,-0.290382451,0.010646537,-0.005409451,-0.015348453,0
spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,3.168073633,0.657961936,0.023153487,-0.016267906,0,0.227395712,0.27688243,0.309276128,0.023153487,-0.016267906,0.019709206,0
spotify:artist:6x33CmZWo2Ve4hxYl2Craq,Foghat,-0.332726482,-2.897051827,-0.011798371,0.000716451,4,-2.092554975,-1.741017358,-0.463224914,-0.011798371,0.000716451,-0.003617866,4
spotify:artist:6x9QLdzo6eBZxJ1bHsDkjg,Sisqo,0.947959718,0.13155911,0.018788469,-0.004240511,5,-0.231223307,-0.707999424,1.616005835,0.018788469,-0.004240511,-0.003310646,5
spotify:artist:6yZoNdsPrYLviaEOOzbZt8,Alexandra Burke,5.440390249,1.211274041,0.025023187,-0.022259393,0,0.012534389,0.12761952,0.249315668,0.025023187,-0.022259393,0.032351767,0
spotify:artist:6yrBBtqX2gKCHCrZOYBDrB,"Peter, Paul and Mary",0.85108712,-1.499617302,-0.011677806,0.000699225,0,-0.06994945,0.136767377,0.34044257,-0.011677806,0.000699225,-0.002496935,0
spotify:artist:6z7wrwE2QW7Keb9ozoF0rg,The Babys,-0.851151536,-0.67932709,-0.011501354,0.000652507,0,-0.403809461,-0.300870463,-0.548472663,-0.011501354,0.000652507,-0.003360724,0
spotify:artist:6zDBeei6hHRiZdAJ6zoTCo,Tweet,1.222453468,0.287457051,0.019645898,-0.006056649,5,-0.638783309,-0.657710212,0.993879619,0.019645898,-0.006056649,-0.000576839,5
spotify:artist:6zpPKMhpOoG646kJgZ7RKf,Johnny Hates Jazz,-1.412226087,-0.738499836,-0.009976088,0.000332125,0,-0.401863123,-0.499209118,-1.620882843,-0.009976088,0.000332125,-0.002307029,0
spotify:artist:702AvACMk5mieXIYlC2Gxx,Pebbles,-1.688133626,1.880384037,-0.008115254,2.62E-05,8,2.017290412,0.539170894,-1.149586733,-0.008115254,2.62E-05,-0.002064688,8
spotify:artist:70FybmH2MMz9fHewhnLvjs,Chris Hillman,-0.558188695,-0.462688774,-0.011670612,0.000693487,0,-0.3475153,-0.405634156,-0.312520448,-0.011670612,0.000693487,-0.002908519,0
spotify:artist:70ZTdbPEcEugBNay4MvxfL,Bread,1.273074777,0.058645746,-0.01162183,0.000686388,0,-0.548868545,-0.601640733,-0.443886266,-0.01162183,0.000686388,-0.002553302,0
spotify:artist:71aKjsWKYqASAffyIQaocZ,Jody Watley,-2.210980475,1.683571496,-0.007672625,-0.000150978,8,1.580686328,0.406627411,-1.863553442,-0.007672625,-0.000150978,-0.002625821,8
spotify:artist:72JEwd3EjDEwTLypkFYJn9,The Outlaws,-1.064702347,-1.85696638,-0.01174846,0.000706179,4,-1.287512189,-1.417110543,-0.968300198,-0.01174846,0.000706179,-0.003485429,4
spotify:artist:72NXpYBIaTfEeAAsxXLs0P,Tony Orlando & Dawn,-0.931341454,-0.886993518,-0.011501006,0.000663506,0,-0.802977322,-0.747186852,-0.291643281,-0.011501006,0.000663506,-0.002245606,0
spotify:artist:72y3ZI95ctkQC2O4mjBaU3,Shai,-3.973237414,4.100693643,0.018530797,-0.003900332,6,6.369802365,-1.170055656,6.899511035,0.018530797,-0.003900332,-0.00360598,6
spotify:artist:73JEBdDEFeVaOLg3y0HhBD,Natalie Merchant,-1.780158106,-1.767545913,-0.013141246,0.00160924,0,-0.979085161,-0.460639933,-0.940615519,-0.013141246,0.00160924,0.053916141,0
spotify:artist:73a6pNH4YtLNgDbPQwXveo,Kim Wilde,-0.700414538,-0.120670554,-0.009315425,0.000191118,0,-0.137261792,-0.108469436,-0.342254637,-0.009315425,0.000191118,-0.002427677,0
spotify:artist:74lTWE4DqbFU3Vn8z4uH72,Lakeside,1.963302669,-0.171896302,0.011386786,-0.005360153,5,-1.723618718,-0.863371909,0.811998593,0.011386786,-0.005360153,-0.014713144,5
spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Cream,-0.353892066,-0.292180415,-0.011924986,0.000744099,0,0.095427977,0.183156387,-0.045480952,-0.011924986,0.000744099,-0.003695544,0
spotify:artist:75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,-1.235354689,1.394990839,-0.007720754,1.77E-06,8,1.422325859,0.481027538,-0.743292084,-0.007720754,1.77E-06,-0.002083769,8
spotify:artist:76oeXwztPqAxVg9oqozK3z,Heather Nova,-0.83859127,-0.421854789,-0.013114622,0.001600533,0,-0.193303365,0.074478017,-0.585701446,-0.013114622,0.001600533,0.053616974,0
