,node_artist,edge_artist,followers,genres,popularity,_type,edge_uri
3097,spotify:artist:2gsggkzM5R49q6jpPvazou,JoJo,2199054,dance pop; pop; post-teen pop; r&b; uk pop; urban contemporary,62,artist,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6
3098,spotify:artist:2gsggkzM5R49q6jpPvazou,Little Mix,10800585,dance pop; girl group; pop; post-teen pop; talent show; uk pop,77,artist,spotify:artist:3e7awlrlDSwF3iM0WBjGMp
3099,spotify:artist:2gsggkzM5R49q6jpPvazou,Cheryl,543485,dance pop; electropop; europop; post-teen pop; uk pop,54,artist,spotify:artist:3NyNPJaemMYsL14DK2tO01
3100,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Rose Royce,407693,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,52,artist,spotify:artist:1OxJzMLmR9l5zPLap9OxuO
3101,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The O'Jays,1042680,classic soul; disco; funk; philly soul; post-disco; quiet storm; soul; southern soul; urban contemporary,59,artist,spotify:artist:38h03gA85YYPeDPd9ER9rT
3102,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Spinners,767718,classic soul; disco; funk; motown; philly soul; quiet storm; soul; southern soul,60,artist,spotify:artist:5fbhwqYYh4YwUoEs582mq5
3103,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Heatwave,389750,brit funk; classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,49,artist,spotify:artist:6D7h7R79IZjqJC2GM2wzyY
3104,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Stylistics,723001,adult standards; classic soul; disco; funk; motown; philly soul; quiet storm; soul,54,artist,spotify:artist:2O0Hw1WSMbskB5tD9aWah3
3105,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Main Ingredient,183718,classic soul; disco; funk; quiet storm; soul; southern soul,45,artist,spotify:artist:6vuD08WKtmp1yc7kQx1rBm
3106,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Rufus,194637,disco; funk; post-disco; quiet storm; soul; urban contemporary,51,artist,spotify:artist:3MCjwjfIor5FkK3h639qkW
3107,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Harold Melvin & The Blue Notes,491718,classic soul; disco; funk; philly soul; quiet storm; soul; southern soul,55,artist,spotify:artist:438JBZR1AR0l04AzcYW9gy
3108,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Dramatics,321525,classic soul; disco; funk; memphis soul; quiet storm; soul; southern soul,49,artist,spotify:artist:2W8UTum7bU7ue6m0r14H97
3109,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Isley Brothers,1569349,classic soul; disco; funk; motown; quiet storm; soul,63,artist,spotify:artist:53QzNeFpzAaXYnrDBbDrIp
3110,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Manhattans,507172,classic soul; disco; funk; philly soul; quiet storm; soul,51,artist,spotify:artist:1DpIDwg8FGD50N9Tfunfsf
3111,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Smokey Robinson,1067814,classic soul; disco; funk; motown; quiet storm; soul,55,artist,spotify:artist:0h9smro0z3HqUbD94jotU8
3112,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Peaches & Herb,139454,classic soul; disco; quiet storm,49,artist,spotify:artist:6qI4LTzMRpTxRzMZPvv2C6
3113,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Delfonics,455673,classic soul; funk; philly soul; quiet storm; soul,50,artist,spotify:artist:6YPRXu1dazGYcSZv4HJEH4
3114,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Betty Wright,237716,classic soul; funk; quiet storm; soul; southern soul,47,artist,spotify:artist:0PDqlUGugF5Jt6DZyATvfz
3115,spotify:artist:64CuUOOirKmdAYLQSfaOyr,The Whispers,556237,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,52,artist,spotify:artist:2XzHxDFTNywDd5ReMhgxkg
3116,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Commodores,1567295,adult standards; disco; funk; mellow gold; quiet storm; soft rock; soul,64,artist,spotify:artist:6twIAGnYuIT1pncMAsXnEm
3117,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Tavares,252390,adult standards; classic soul; disco; quiet storm; soft rock; soul,53,artist,spotify:artist:3LfO03nEZMdWNHG2tLpMa0
3118,spotify:artist:64CuUOOirKmdAYLQSfaOyr,Chaka Khan,1394350,dance pop; disco; funk; neo soul; post-disco; quiet storm; soul; urban contemporary,63,artist,spotify:artist:6mQfAAqZGBzIfrmlZCeaYT
3119,spotify:artist:64CuUOOirKmdAYLQSfaOyr,LaBelle,60972,disco; quiet storm,43,artist,spotify:artist:3DznKagEU8yMQZR9z33Da5
3120,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Rose Royce,407693,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,52,artist,spotify:artist:1OxJzMLmR9l5zPLap9OxuO
3121,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,The Emotions,497087,chicago soul; classic soul; disco; funk; girl group; motown; post-disco; quiet storm; soul; southern soul; urban contemporary,62,artist,spotify:artist:64CuUOOirKmdAYLQSfaOyr
3122,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,The Brothers Johnson,347703,classic soul; disco; funk; jazz funk; post-disco; quiet storm; soul,53,artist,spotify:artist:6h3rSZ8VLK7a5vXjEmhfuD
3123,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Slave,205618,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,40,artist,spotify:artist:5mtKpqeeaFavW15yIX4h5e
3124,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Dazz Band,281511,disco; electro; funk; post-disco; quiet storm,45,artist,spotify:artist:4n7L1vYXp4Dt0HfxaLBj9l
3125,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Brick,142490,disco; funk; post-disco; quiet storm; soul,44,artist,spotify:artist:4Uv0Jg45Oq7vBXXwQNhXyf
3126,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Cameo,565006,disco; funk; popping; post-disco; quiet storm; soul; urban contemporary,53,artist,spotify:artist:545idYhdloaSlLGBY8E9u2
3127,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Con Funk Shun,328328,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,45,artist,spotify:artist:2hUkfSXyuDfQbUeNOShRiz
3128,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Ohio Players,590890,classic soul; disco; funk; jazz funk; post-disco; quiet storm; soul,49,artist,spotify:artist:6m30rs1IQqnWqV5nKMpU7U
3129,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Lakeside,277931,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,45,artist,spotify:artist:74lTWE4DqbFU3Vn8z4uH72
3130,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Rufus,194637,disco; funk; post-disco; quiet storm; soul; urban contemporary,51,artist,spotify:artist:3MCjwjfIor5FkK3h639qkW
3131,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,The Whispers,556237,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,52,artist,spotify:artist:2XzHxDFTNywDd5ReMhgxkg
3132,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Ashford & Simpson,405982,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,45,artist,spotify:artist:2EURsXo9qlt1aMWlviGCRi
3133,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,The Gap Band,905901,disco; funk; post-disco; quiet storm; soul,54,artist,spotify:artist:4TwHRCIu3Xg9fjS3l7owkp
3134,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Michael Henderson,55773,classic soul; disco; funk; jazz funk; post-disco; quiet storm; soul; urban contemporary,35,artist,spotify:artist:6KzAnKswHOUCX8xiEudD7K
3135,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,One Way,162565,classic soul; disco; electro; funk; post-disco; quiet storm; soul; urban contemporary,45,artist,spotify:artist:001aJOc7CSQVo3XzoLG4DK
3136,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Average White Band,378630,disco; funk; jazz funk; post-disco; quiet storm; soul,50,artist,spotify:artist:3tx8fyu3c4OBP5nejYtUOb
3137,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,B.T. Express,110344,classic soul; disco; funk; post-disco; quiet storm,33,artist,spotify:artist:67PmHOmt1tveILUtasiYAf
3138,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,The New Birth,122867,classic soul; disco; funk; post-disco; quiet storm; soul; southern soul; urban contemporary,35,artist,spotify:artist:34Bm9d5DAJjSnaI02BCjdA
3139,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,Deniece Williams,397755,classic soul; disco; funk; post-disco; quiet storm; soul; urban contemporary,53,artist,spotify:artist:5jNGQ7VOU87x5402JjhTtd
3140,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Sammy Hagar,799621,album rock; classic rock; glam metal; hard rock; heartland rock; mellow gold; metal; rock; soft rock,57,artist,spotify:artist:1hXjTjJzZTXDZ75AclOo6N
3141,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Bad English,282079,album rock; glam metal; hard rock; soft rock,49,artist,spotify:artist:5fhMbh4PVSLSODF2fhWwqt
3142,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Y&T,182263,album rock; glam metal; hard rock; metal; rock; sleaze rock,44,artist,spotify:artist:49Cw140t9jupn4S3udehoP
3143,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Triumph,401761,album rock; canadian metal; classic canadian rock; classic rock; glam metal; hard rock; mellow gold; metal; rock; soft rock,48,artist,spotify:artist:4YfnJEbTz8QLD5FusYFwV6
3144,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Damn Yankees,444548,album rock; classic rock; glam metal; hard rock; rock,47,artist,spotify:artist:7ihLzUpuNecU5VBkvOUDNq
3145,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Aldo Nova,157119,album rock; canadian metal; classic canadian rock; glam metal; hard rock,39,artist,spotify:artist:3jtTd1E9mBxYYU987s32Fm
3146,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Warrant,1072725,album rock; glam metal; hard rock; rock,56,artist,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq
3147,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Autograph,190657,album rock; glam metal; hard rock,44,artist,spotify:artist:2koMWjvRRF0cOpJnjhdKx0
3148,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Great White,800812,album rock; classic rock; glam metal; hard rock; metal; rock,53,artist,spotify:artist:6ZPbX2Lxd40e2UVkXpyxvI
3149,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Loverboy,745696,album rock; classic canadian rock; classic rock; glam metal; hard rock; heartland rock; mellow gold; new wave pop; rock; soft rock,56,artist,spotify:artist:2CLVPk9FcywjClBcTvWPkT
3150,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Winger,422843,album rock; glam metal; hard rock; rock; sleaze rock,48,artist,spotify:artist:2qQeKHrQJHLLbvDAOSO874
3151,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Tesla,811142,album rock; classic rock; glam metal; hard rock; rock; sacramento indie,54,artist,spotify:artist:0dgnITyIAN4NrmUVisvxHU
3152,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Slaughter,530602,album rock; canadian metal; glam metal; hard rock; rock; sleaze rock,46,artist,spotify:artist:4ibNXJiMYOPibpS9DB9Qz3
3153,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Cinderella,1447187,album rock; glam metal; hard rock; metal; rock,58,artist,spotify:artist:7HL4id2U7FSDJtfKQHMgQx
3154,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Honeymoon Suite,101926,album rock; canadian metal; classic canadian rock; classic rock; glam metal; hard rock; mellow gold; rock,43,artist,spotify:artist:7kFyhQTV7cbd3iSYW2yt1Q
3155,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,David Lee Roth,564262,album rock; classic rock; glam metal; hard rock; metal; neo classical metal; rock,51,artist,spotify:artist:0KyCXNSa7ZMb5LydfKbLG3
3156,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Quiet Riot,1523594,album rock; classic rock; glam metal; hard rock; metal; rock,59,artist,spotify:artist:1dLWg6m8RRhizsdqJbhyj3
3157,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Dokken,579333,album rock; glam metal; hard rock; metal; rock,52,artist,spotify:artist:09hNSPPOxDop4FRdr6UEnq
3158,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Lynch Mob,119581,glam metal; hard rock; sleaze rock,35,artist,spotify:artist:2K3xysAFpeFSH3DG0zIErf
3159,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Firehouse,755862,album rock; glam metal; hard rock,56,artist,spotify:artist:28pS8WVbFstY0o1SrqCf8I
3180,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Seals and Crofts,602467,adult standards; album rock; bubblegum pop; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,56,artist,spotify:artist:6jdObwsrIjSRnBbMw6lPBj
3181,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Firefall,179950,album rock; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock,45,artist,spotify:artist:1tfXh4XxILEuMU2qZupFn8
3182,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Loggins & Messina,406533,album rock; classic rock; country rock; folk; folk rock; mellow gold; soft rock,53,artist,spotify:artist:7emRV8AluG3d4e5T0DZiK9
3183,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Stephen Bishop,210590,adult standards; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,52,artist,spotify:artist:3JhRHqCi8HEzkJVWt19LtN
3184,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Paul Davis,115857,album rock; bubblegum pop; country rock; folk rock; mellow gold; soft rock; yacht rock,46,artist,spotify:artist:6EJmqnuK0r6qiAevFFiNNR
3185,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Orleans,140529,album rock; bubblegum pop; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,53,artist,spotify:artist:1667U2YoucgG5Pdvm2M59c
3186,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Art Garfunkel,485652,adult standards; folk; folk rock; mellow gold; soft rock,50,artist,spotify:artist:6kEsKkXuE4olX7m3mNLZkS
3187,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,England Dan & John Ford Coley,219971,adult standards; bubblegum pop; country rock; folk rock; mellow gold; soft rock,57,artist,spotify:artist:01W8kYNqFHyKicPfR0pLwO
3188,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Little River Band,986374,album rock; art rock; classic rock; country rock; folk rock; mellow gold; rock; singer-songwriter; soft rock; yacht rock,60,artist,spotify:artist:6clbbhnIqpHnqxwtOWcilg
3189,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Pablo Cruise,134207,album rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock,45,artist,spotify:artist:3Y5abCLsMxsOLaZ8rYusSR
3190,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Poco,208740,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; roots rock; singer-songwriter; soft rock,48,artist,spotify:artist:0fyqyjD7pbaVzbu94ylWQR
3191,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,David Gates,157656,adult standards; classic uk pop; folk rock; mellow gold; singer-songwriter; soft rock,47,artist,spotify:artist:5BmXbfqAgfkuTkPlVQDKOW
3192,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Harry Chapin,298435,classic rock; country rock; folk; folk rock; mellow gold; singer-songwriter; soft rock,52,artist,spotify:artist:42q4Ivs7tAiCZ5C7eG5q4c
3193,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Ambrosia,319803,album rock; art rock; classic rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; symphonic rock; yacht rock,53,artist,spotify:artist:0J2Ej2rMQyqaUX3G6MUISw
3194,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,JD Souther,53007,country rock; folk rock; mellow gold; singer-songwriter; soft rock,42,artist,spotify:artist:0I7UnRLIdCD310ZBgeuqh5
3195,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Rita Coolidge,197073,adult standards; brill building pop; bubblegum pop; folk rock; mellow gold; native american; singer-songwriter; soft rock,53,artist,spotify:artist:1vnIL4DMlivP55ioM6KitW
3196,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Pure Prairie League,209752,album rock; classic rock; country rock; folk; folk rock; heartland rock; mellow gold; roots rock; singer-songwriter; soft rock,50,artist,spotify:artist:1MXwwmS2JpmsHZhdMeOL2s
3197,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Bread,1340992,adult standards; folk rock; mellow gold; singer-songwriter; soft rock,64,artist,spotify:artist:70ZTdbPEcEugBNay4MvxfL
3198,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Captain & Tennille,385999,adult standards; brill building pop; bubblegum pop; country rock; disco; folk rock; mellow gold; quiet storm; singer-songwriter; soft rock; yacht rock,56,artist,spotify:artist:7BEfMxbaqx6dOpbtlEqScm
3199,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,Nicolette Larson,53074,bubblegum pop; classic uk pop; country rock; mellow gold; soft rock; yacht rock,44,artist,spotify:artist:0NCXrh1XOnHNp4mM0JUFJw
3200,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Selena Gomez,37816687,dance pop; pop; post-teen pop,84,artist,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx
3201,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Selena Gomez & The Scene,7946413,dance pop; pop; post-teen pop,68,artist,spotify:artist:6dJeKm76NjfXBNTpHmOhfO
3202,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Fifth Harmony,14897029,dance pop; girl group; pop; post-teen pop; talent show; uk pop,69,artist,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt
3203,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Alessia Cara,10751324,canadian contemporary r&b; canadian pop; dance pop; electropop; pop; post-teen pop; uk pop,75,artist,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR
3204,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Nick Jonas,8402661,dance pop; pop; post-teen pop; uk pop,65,artist,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi
3205,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Victorious Cast,1754672,dance pop; post-teen pop,61,artist,spotify:artist:1KYszkVzlhV3rAqmAcYIgd
3206,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Bridgit Mendler,1285741,dance pop; pop; post-teen pop,62,artist,spotify:artist:4VhL8KLjVso4vLfOLVViTb
3207,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Hailee Steinfeld,8108811,dance pop; pop; post-teen pop; uk pop,73,artist,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F
3208,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Camila Cabello,28236125,dance pop; pop; post-teen pop; uk pop,82,artist,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF
3209,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Meghan Trainor,11824022,dance pop; hip pop; pop; post-teen pop; uk pop,75,artist,spotify:artist:6JL8zeS1NmiOftqZTRgdTz
3210,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Julia Michaels,4584819,alt z; dance pop; electropop; pop; post-teen pop,75,artist,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m
3211,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Hannah Montana,4214667,dance pop; pop; post-teen pop,64,artist,spotify:artist:7nU4hB040gTmHm45YYMvqc
3212,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Cher Lloyd,2586399,dance pop; electropop; pop; post-teen pop; talent show; uk pop,62,artist,spotify:artist:4m4SfDVbF5wxrwEjDKgi4k
3213,spotify:artist:6S2OmqARrzebs0tKUEyXyp,DNCE,4294562,dance pop; pop; post-teen pop; uk pop,71,artist,spotify:artist:6T5tfhQCknKG4UnH90qGnz
3214,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Halsey,18553347,dance pop; electropop; etherpop; indie poptimism; pop,83,artist,spotify:artist:26VFTg2z8YR0cCuwLzESi2
3215,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Jonas Brothers,6540544,boy band; dance pop; pop; post-teen pop; uk pop,76,artist,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD
3216,spotify:artist:6S2OmqARrzebs0tKUEyXyp,The Cheetah Girls,713499,dance pop; disney; girl group; hollywood; pop; post-teen pop,48,artist,spotify:artist:4ntkql3f3ect7NDRUJ7aAY
3217,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Christopher Wilde,199509,pop; post-teen pop,53,artist,spotify:artist:533HtQP5btWIZcKlHJtEWK
3218,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Ashley Tisdale,1173805,dance pop; pop; post-teen pop,54,artist,spotify:artist:2ddxtfC0oS8LoktXUHE7YL
3219,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Little Mix,10800585,dance pop; girl group; pop; post-teen pop; talent show; uk pop,77,artist,spotify:artist:3e7awlrlDSwF3iM0WBjGMp
3240,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Shai,684256,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:72y3ZI95ctkQC2O4mjBaU3
3241,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Aaron Hall,458854,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn
3242,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Johnny Gill,877160,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:7oHzn7edwmrYClrPRINkbn
3243,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Al B. Sure!,505196,contemporary r&b; funk; new jack swing; post-disco; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:1fvz0vd4P0LNMkAysF1ivk
3244,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Troop,384251,boy band; contemporary r&b; funk; new jack swing; quiet storm; r&b; urban contemporary,41,artist,spotify:artist:5r7mGejWrGSxheAYEIfSwI
3245,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Christopher Williams,172543,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,43,artist,spotify:artist:27TmRLInIAVyWyU14KlALf
3246,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Hi-Five,494286,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:0EVUivUkugMtNF09L4QBMH
3247,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Ralph Tresvant,330308,contemporary r&b; new jack swing; quiet storm; r&b; urban contemporary,52,artist,spotify:artist:6MLDcHrNh4OqxDZAjMt5pt
3248,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Levert,494112,contemporary r&b; funk; neo soul; new jack swing; quiet storm; r&b; urban contemporary,44,artist,spotify:artist:0G7OYsWptjRzVFT1AxP8TS
3249,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Jodeci,1725380,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:1eNkUXHPaXyuyC8NAgzykK
3250,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Keith Washington,259807,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,39,artist,spotify:artist:5l0XyfQLHoWFvINcSaSrSx
3251,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Bell Biv DeVoe,923865,boy band; contemporary r&b; funk; hip hop; hip pop; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:2zFZiWQJFFshzojycnXoTL
3252,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Tevin Campbell,879079,contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,57,artist,spotify:artist:5VfqJBmXcf6ZqXoGij5qTE
3253,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Soul For Real,568912,boy band; contemporary r&b; hip pop; new jack swing; quiet storm; r&b; urban contemporary,53,artist,spotify:artist:296LotOmbj7eOX7r9l46fK
3254,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Tony! Toni! Toné!,885302,contemporary r&b; funk; hip pop; neo soul; new jack swing; quiet storm; r&b; soul; urban contemporary,55,artist,spotify:artist:7vWlb4pM85jCHvV771qZZW
3255,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,H-Town,765551,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,46,artist,spotify:artist:21gGD9dUby5ls0belA1wqZ
3256,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Guy,635954,contemporary r&b; funk; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,50,artist,spotify:artist:2IBPIcSkvQZyoaVfoyZKE8
3257,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Force M.D.'s,207406,contemporary r&b; funk; new jack swing; post-disco; quiet storm; urban contemporary,40,artist,spotify:artist:3KpLtTMpLAko7nBDmiYg7Z
3258,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,New Edition,1382134,boy band; contemporary r&b; new jack swing; quiet storm; r&b; urban contemporary,58,artist,spotify:artist:1mFX1QlezK1lNPKQJkhwWb
3259,spotify:artist:4UPcJIhr5K5fPsm4itqT7E,Case,779415,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:5aEWnrN8h3MhuFUPRfaVuy
3260,spotify:artist:296LotOmbj7eOX7r9l46fK,Shai,684256,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,49,artist,spotify:artist:72y3ZI95ctkQC2O4mjBaU3
3261,spotify:artist:296LotOmbj7eOX7r9l46fK,Jodeci,1725380,contemporary r&b; hip hop; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,56,artist,spotify:artist:1eNkUXHPaXyuyC8NAgzykK
3262,spotify:artist:296LotOmbj7eOX7r9l46fK,H-Town,765551,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,46,artist,spotify:artist:21gGD9dUby5ls0belA1wqZ
3263,spotify:artist:296LotOmbj7eOX7r9l46fK,Aaron Hall,458854,contemporary r&b; neo soul; new jack swing; quiet storm; r&b; urban contemporary,48,artist,spotify:artist:772SIFJQiXTCfxncTK1UMn
3264,spotify:artist:296LotOmbj7eOX7r9l46fK,Montell Jordan,751466,contemporary r&b; dance pop; hip hop; hip pop; new jack swing; pop rap; r&b; urban contemporary,59,artist,spotify:artist:0iVrCROxeyon7MZUW3MfzT
3265,spotify:artist:296LotOmbj7eOX7r9l46fK,Hi-Five,494286,boy band; contemporary r&b; hip pop; neo soul; new jack swing; quiet storm; r&b; urban contemporary,45,artist,spotify:artist:0EVUivUkugMtNF09L4QBMH
