Scotty McCreery,61,855670,spotify:artist:6ZV6lGY0prbqpTD0Md8i29
Seal,64,1581710,spotify:artist:5GtMEZEeFFsuHY8ad4kOxv
Seals and Crofts,56,600655,spotify:artist:6jdObwsrIjSRnBbMw6lPBj
Sean Paul,79,4057862,spotify:artist:3Isy6kedDrgPYoTS1dazA9
Seether,68,2948740,spotify:artist:6B5c4sch27tWHAGdarpPaW
Selah,50,126737,spotify:artist:5dZiRoY9Vpp6qrxqXNRwPE
Selena Gomez,83,37692898,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx
Selena Gomez & The Scene,68,7918392,spotify:artist:6dJeKm76NjfXBNTpHmOhfO
Semisonic,59,386510,spotify:artist:1TqQi97nqeiuOJrIFv5Sw0
Sepultura,59,1517161,spotify:artist:6JW8wliOEwaDZ231ZY7cf4
Sergio Mendes & Brasil '66,51,71588,spotify:artist:6hCsqVHnBo1BVQWuIjRMkL
Seven Mary Three,51,268740,spotify:artist:2zsLaQhHFdQPdFXqG1nRmM
Sevendust,55,946593,spotify:artist:35Uu85Pq33mK8x1jYqsHY2
Sex Pistols,58,1550656,spotify:artist:1u7kkVrr14iBvrpYnZILJR
Shabba Ranks,47,135192,spotify:artist:3j7Sw80qzL2FJlryUhI3wG
Shaggy,72,1801999,spotify:artist:5EvFsr3kj42KNv97ZEnqij
Shai,48,682510,spotify:artist:72y3ZI95ctkQC2O4mjBaU3
Shakira,85,25125953,spotify:artist:0EmeFodog0BfCgMzAIvKQp
Shalamar,52,369194,spotify:artist:3REpOYo13YkVj1dFzda12A
Shania Twain,73,2689769,spotify:artist:5e4Dhzv426EvQe3aDb64jL
Shaquille O'Neal,45,55672,spotify:artist:67RWyN1fDOu7WuSTIi5hE7
Shaun Cassidy,31,50143,spotify:artist:6XJ5IHDtW2OkjtwVllkANt
Shawn Colvin,46,117628,spotify:artist:0K7VN4aHxHcEb7PqkfoIVA
Shawn Mendes,84,39438508,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr
Shawn Mullins,44,40966,spotify:artist:4TROLx8HvrnfGGNo2ngL2N
SHeDAISY,42,320585,spotify:artist:2qFe0FyUMK8XXoyOsfYJr2
Sheena Easton,56,549713,spotify:artist:5dcOK4stT4JDkP6Dqhbz5s
Sheila E.,41,290110,spotify:artist:6OQrOpxSIfPai3cFaN4v4P
Shekinah Glory Ministry,40,198317,spotify:artist:50DI0MpQBOtBO0PFtKVQRx
Shenandoah,55,389473,spotify:artist:36eTeLNx8ErucrEyRm6JOo
Sheryl Crow,66,948240,spotify:artist:4TKTii6gnOnUXQHyuo9JaD
Shinedown,71,3563193,spotify:artist:70BYFdaZbEKbeauJ670ysI
Shyne,46,299231,spotify:artist:64ovxBmjJ9ZDqkzEXVWpVc
Sia,83,24515044,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN
Silk Sonic,73,729872,spotify:artist:6PvvGcCY2XtUcSRld1Wilr
Silkk The Shocker,50,300664,spotify:artist:0iEVT8dLNSSmipPOrDGu2z
Silverchair,60,1071948,spotify:artist:4iudEcmuPlYNdbP3e1bdn1
Simon & Garfunkel,71,4274967,spotify:artist:70cRZdQywnSFp9pnc2WTCE
Simple Plan,68,3225055,spotify:artist:2p4FqHnazRucYQHyDCdBrJ
Simply Red,66,1962980,spotify:artist:1fa0cOhromAZdq2xRA4vv8
Sinéad O'Connor,60,852592,spotify:artist:4sD9znwiVFx9cgRPZ42aQ1
Sir Mix-A-Lot,55,477843,spotify:artist:3TQ9JTBI2n2hfo7aRONEYV
Sir Neville Marriner,64,27754,spotify:artist:6NUhQz7eAEsZvjEHTKHux9
Sisqo,58,811888,spotify:artist:6x9QLdzo6eBZxJ1bHsDkjg
Sister Hazel,52,301475,spotify:artist:7m60UAnbgFFNuJbmS6OxTk
Sister Sledge,60,545542,spotify:artist:6gkWznnJkdkwRPVcmnrays
Sixpence None The Richer,62,403875,spotify:artist:0lJlKQvuM2Sd9DPPyUXcHg
Skid Row,62,2413705,spotify:artist:4opTS86dN9uO313J9CE8xg
Skillet,72,4292251,spotify:artist:49bzE5vRBRIota4qeHtQM8
Skrillex,75,7985763,spotify:artist:5he5w2lnU9x7JFhnwcekXX
Slaughter to Prevail,56,354718,spotify:artist:24Oiw7BlvO1BETecDLJt6m
SLAVES,48,14925,spotify:artist:0QF3SelvOph6yRhKH8jRxU
Slayer,66,3161418,spotify:artist:1IQ2e1buppatiN1bxUVkrk
Slick Rick,56,597161,spotify:artist:1W9qOBYRTfP7HcizWN43G1
Slipknot,80,8693797,spotify:artist:05fG473iIaoy82BF1aGhL8
Sly & The Family Stone,60,895681,spotify:artist:5m8H6zSadhu1j9Yi04VLqD
Smash Mouth,65,891076,spotify:artist:2iEvnFsWxR0Syqu2JNopAd
Smokey Robinson,55,1064978,spotify:artist:0h9smro0z3HqUbD94jotU8
Smokie Norful,45,296320,spotify:artist:0sD8Amms4kSxs5tBV4CUmR
Snoop Dogg,83,8761898,spotify:artist:7hJcb9fa4alzcOq3EaNPoG
Snopp Dogg,2,2857,spotify:artist:78z9IxB0ZQSNmJwq3rjwsV
Snøw,67,135252,spotify:artist:5fSVkkuijRIpxuvSqysYiP
Snow Patrol,68,2686071,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp
Social Distortion,56,559546,spotify:artist:16nn7kCHPWIB6uK09GQCNI
Sonny & Cher,52,339915,spotify:artist:71lGEtP9qYXDsSXjfexTqO
Sophie B. Hawkins,46,101678,spotify:artist:3gdIwZY6Q3RXhDteYr4ZvC
Soul Asylum,56,526584,spotify:artist:02da1vDJ2hWqfK7aJL6SJm
Soul For Real,53,567046,spotify:artist:296LotOmbj7eOX7r9l46fK
Soul II Soul,52,243439,spotify:artist:2sIx6SmAMw9IBySG3Uj0jf
Soundgarden,67,3695939,spotify:artist:5xUf6j4upBrXZPg6AI4MRK
Sounds Of Blackness,41,31798,spotify:artist:0a0l3QVhfMwQNAO4wPAmP9
Spice 1,49,301566,spotify:artist:4TqmaFJYM8SvuhrunxpmT3
Spice Girls,68,2883436,spotify:artist:0uq5PttqEjj3IH1bzwcrXF
Spin Doctors,59,555439,spotify:artist:2PSiyldxmJze7xiqbz658m
Spyro Gyra,41,132875,spotify:artist:1Be36RHAlqJpfUt3tsmUQD
Squeeze,53,264640,spotify:artist:6Jrj26oAY96EEC2lqC6fua
Squirrel Nut Zippers,43,88624,spotify:artist:0LIll5i3kwo5A3IDpipgkS
St. Lunatics,39,146982,spotify:artist:6rxiUsSvkn5yTs1kfuV8Le
Stabbing Westward,43,165493,spotify:artist:5daXMUbrPh8oX9Nd4CnToG
Staind,64,2158569,spotify:artist:5KDIH2gF0VpelTqyQS7udb
Starship,64,839441,spotify:artist:0kObWap02DEg9EAJ3PBxzf
Static-X,57,1211101,spotify:artist:7JDSHlDdVTo7aZKdQZ53Vf
Steel Pulse,55,564117,spotify:artist:6UL7BodGc5iVmQGlMwHR0g
Steely Dan,67,1805299,spotify:artist:6P7H3ai06vU1sGvdpBwDmE
Stephanie Mills,48,490735,spotify:artist:0PcIlEZa7rreM7729ot05g
Stephen Stills,51,251343,spotify:artist:4WlSvDKaq1PA2Nr7cCIPxX
Steppenwolf,61,1336437,spotify:artist:1WRM9i067hd2ujxxi8FI3m
Steve Earle,59,250312,spotify:artist:2UBTfUoLI07iRqGeUrwhZh
Steve Martin,42,46101,spotify:artist:1Bd4UVlqlaKEXYRG3wgrCK
Steve Miller Band,66,2531510,spotify:artist:6QtGlUje9TIkLrgPZrESuk
Steve Perry,60,519397,spotify:artist:5xQKoGD7Ql92fWd1uWwKkf
Steve Wariner,46,133666,spotify:artist:45S8rtgQSxj1a0tzCNhSeD
Steve Winwood,61,890283,spotify:artist:5gxynDEKwNDgxGJmJjZyte
Steven Curtis Chapman,51,359752,spotify:artist:3vcFXwLEUdfWMu7gTQKyot
Stevie B,48,197204,spotify:artist:6V7pNWhlJpD0s0bMdB1PU9
Stevie Nicks,65,996729,spotify:artist:7crPfGd2k81ekOoSqQKWWz
Stevie Ray Vaughan,62,2179536,spotify:artist:5fsDcuclIe8ZiBD5P787K1
Stevie Wonder,75,5813454,spotify:artist:7guDJrEfX3qb6FEbdPA5qi
Sting,71,2703758,spotify:artist:0Ty63ceoRnnJKVEYP0VQpk
Stone Sour,64,2565810,spotify:artist:49qiE8dj4JuNdpYGRPdKbF
Stone Temple Pilots,67,2990362,spotify:artist:2UazAtjfzqBF0Nho2awK4z
Story Of The Year,55,410580,spotify:artist:0KDuKk6YdEu3hR56HtXmxt
Stray Cats,50,225904,spotify:artist:2ibPkysx2PXqWLmxFD7jSg
Stryper,46,127593,spotify:artist:6lE1ly8K8H7u8k2ej2plvv
Styx,63,1611707,spotify:artist:4salDzkGmfycRqNUbyBphh
Sublime,70,2341239,spotify:artist:0EdvGhlC1FkGItLOWQzG4J
Sugar Ray,59,840532,spotify:artist:4uN3DsfENc7dp0OLO0FEIb
Sugarland,59,1748659,spotify:artist:0hYxQe3AK5jBPCr5MumLHD
Sum 41,71,3370750,spotify:artist:0qT79UgT5tY4yudH9VfsdT
Summer Walker,79,4134990,spotify:artist:57LYzLEk2LcFghVwuWbcuS
Supertramp,68,2808549,spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx
Surfaces,71,870257,spotify:artist:4ETSs924pXMzjIeD6E9b4u
Survivor,67,899222,spotify:artist:26bcq2nyj5GB7uRr558iQg
Susan Boyle,47,225864,spotify:artist:1qAuetfG6mhtDgsVIffWQc
Suzanne Vega,56,406011,spotify:artist:3X0tJzVYoWlfjLYI0Ridsw
Suzy Bogguss,43,102101,spotify:artist:13YoXxZt6SLg96dQE1vkHy
Switchfoot,59,633431,spotify:artist:6S58b0fr8TkWrEHOH4tRVu
SWV,60,1633552,spotify:artist:2NmK5FyrQ18HOPXq1UBzqa
System Of A Down,78,8401370,spotify:artist:5eAWCfyUhZtHHtBdNk56l1
SZA,83,8486610,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP
T.I.,74,4354136,spotify:artist:4OBJLual30L7gRl5UkeRcT
Take 6,37,51165,spotify:artist:31zQEL3ARiYe63jn3jtM18
Taking Back Sunday,62,757712,spotify:artist:24XtlMhEMNdi822vi0MhY1
Talking Heads,69,1959588,spotify:artist:2x9SpqnPi8rlE9pjHBwmSC
Tame Impala,80,5908090,spotify:artist:5INjqkS1o8h1imAzPqGZBb
Tammy Wynette,54,504878,spotify:artist:1LFKKuzn302wp15dYH28id
Tanya Tucker,54,551435,spotify:artist:7dmeVSH4lJqxXU7C87dKIB
Taylor Dayne,55,384099,spotify:artist:32lVGr0fSRGT6okLKHiP68
Taylor Hicks,26,12088,spotify:artist:3E3tW69eMfAffLGgsmP3GG
Taylor Swift,95,59708329,spotify:artist:06HL4z0CvFAxyc27GXpf02
Tears For Fears,73,2554102,spotify:artist:4bthk9UfsYUYdcFyqxmSUU
Tech N9ne,70,2536685,spotify:artist:6UBA15slIuadJ8h2lPRPos
Technotronic,57,228542,spotify:artist:2Cd98zHVdZeOCisc6Gi2sB
Ted Nugent,55,1013066,spotify:artist:21ysNsPzHdqYN2fQ75ZswG
Teddy Pendergrass,58,1095413,spotify:artist:68kACMx6A3D2BYiO056MeQ
Teena Marie,51,532310,spotify:artist:61UT1Zj9dFgPAjZfwnsqsb
Temple Of The Dog,57,1068667,spotify:artist:0iHb0mCbqZTYeb4y9Pirrd
Ten Years After,52,464328,spotify:artist:7nkLRaWHImCvWGHdNGnhVE
Tenacious D,61,1478224,spotify:artist:1XpDYCrUJnvCo9Ez6yeMWh
Tennessee Ernie Ford,49,58393,spotify:artist:7u6FSuqT3SWE2kO8rNVjfp
Terri Clark,49,481993,spotify:artist:0HLOP0AdsaWe5Pt5TNueGC
Tesla,54,809102,spotify:artist:0dgnITyIAN4NrmUVisvxHU
Tevin Campbell,57,876258,spotify:artist:5VfqJBmXcf6ZqXoGij5qTE
Tha Dogg Pound,47,619555,spotify:artist:60CFNa0ggWjV8OSDey8aGT
The 1975,77,5824166,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW
The 5th Dimension,52,237516,spotify:artist:1UUYAQ9LiRsZF0ZukQNWXM
The Alan Parsons Project,61,1204324,spotify:artist:2m62cc253Xvd9qYQ8d2X3d
The All-American Rejects,67,2380513,spotify:artist:3vAaWhdBR38Q02ohXqaNHT
The Arcadian Wild,47,49934,spotify:artist:4tHZV2ZowPkzOvX4eG1inY
The Association,49,207684,spotify:artist:2kuNswDC82PL9xRbfaZJaS
The B-52's,61,874487,spotify:artist:3gdbcIdNypBsYNu3iiCjtN
The Baby Einstein Music Box Orchestra,48,15458,spotify:artist:3TW7S3OjH8GmXtfvMHzOWb
The Band,62,944378,spotify:artist:4vpDg7Y7fU982Ds30zawDA
The Band Perry,58,1508519,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A
The Bangles,62,1145608,spotify:artist:51l0uqRxGaczYr4271pVIC
The Bar-Kays,45,244502,spotify:artist:0Z4CzYz9ieK8q9XiVMPkW5
The Beach Boys,72,3831188,spotify:artist:3oDbviiivRWhXwIE8hxkVV
The Beatles,83,23677372,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2
The Bellamy Brothers,57,309681,spotify:artist:5iB5AWIa7qreioi0AF3Bxa
The Black Crowes,61,660302,spotify:artist:5krkohEVJYw0qoB5VWwxaC
The Black Keys,70,3744804,spotify:artist:7mnBLXK823vNxN3UWB7Gfz
The Blackbyrds,44,10490,spotify:artist:7uykqYYhDUugFJgKZWXIWq
The Blues Brothers,56,353473,spotify:artist:1cHFz6lrt7KAsBV8j2Ny1g
The Boys,44,107519,spotify:artist:4lOXDaGBU2mZM3PZU35ar0
The Breeders,52,365849,spotify:artist:1xgFexIwrf2QjbU0buCNnp
The Brian Setzer Orchestra,42,82591,spotify:artist:7HQH1SJokcVMdstilKJ2S8
The Brothers Johnson,53,346723,spotify:artist:6h3rSZ8VLK7a5vXjEmhfuD
The Byrds,57,853035,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc
The Cardigans,64,862297,spotify:artist:1tqZaCwM57UFKjWoYwMLrw
The Cars,65,1470585,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp
The Chainsmokers,80,19519064,spotify:artist:69GGBxA162lTqCwzJG5jLp
The Charlie Daniels Band,59,664323,spotify:artist:12d4iIvTOk7JkI6ecvc3ca
The Cheetah Girls,48,712099,spotify:artist:4ntkql3f3ect7NDRUJ7aAY
The Chicks,67,1298444,spotify:artist:25IG9fa7cbdmCIy3OnuH57
The Chieftains,46,88376,spotify:artist:6AnrSlk5Gp1YMXgaI3mWCL
The Clash,70,2396459,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS
The Commitments,48,86011,spotify:artist:5kiBy7FO5L4ywMz1xF70PX
The Corrs,61,951361,spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W
The Cranberries,72,3051103,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9
The Crusaders,45,101259,spotify:artist:3Bhgbs9kIwl8SuU0eIqN6b
The Crystal Method,50,271296,spotify:artist:5eKLa1xyHLq8ERWmT1CRHj
The Cult,61,579183,spotify:artist:49DW3KvkyjHO35mK1JnSyS
The Cure,74,3972725,spotify:artist:7bu3H8JO7d0UbMoVzbo70s
The D.O.C.,42,369100,spotify:artist:2htToCUWzqrvOX6ISJY1nd
The Dave Clark Five,45,180107,spotify:artist:2HBbky0Z08ZcCKVsXWbNE4
The Deltones,4,285,spotify:artist:5L49nCO2aBoY8H2wAMAgEj
The Doobie Brothers,67,2058093,spotify:artist:39T6qqI0jDtSWWioX8eGJz
The Doors,72,6819293,spotify:artist:22WZ7M8sxp5THdruNY3gXt
The Edgar Winter Group,49,221430,spotify:artist:7j9PMegEgVN1fNp8NZXNCI
The Emotions,62,495622,spotify:artist:64CuUOOirKmdAYLQSfaOyr
The Fabulous Thunderbirds,45,154612,spotify:artist:6zmLTiN3NBNCDECRbbJKkT
The Fixx,50,213134,spotify:artist:53RkHTcl0SJZjpzqogkBf4
The Floaters,42,19315,spotify:artist:6GpuL6WNTOVhmMl6lZbiKS
The Fray,69,3725597,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK
The Game,74,4205413,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI
The Gap Band,54,903411,spotify:artist:4TwHRCIu3Xg9fjS3l7owkp
The Georgia Satellites,50,175213,spotify:artist:2hnzQ6eCFkxUIPsVcsdj8A
The Go-Go's,56,631842,spotify:artist:2mG8HHQ9S9kcbjcrb5N1FE
The Goo Goo Dolls,71,2336663,spotify:artist:2sil8z5kiy4r76CRTXxBCA
The Grass Roots,48,188645,spotify:artist:2IU5UBup85LmAXh5U36DeC
The Guess Who,57,567766,spotify:artist:0cQuYRSzlItquYxsQKDvVc
The Highwaymen,59,555759,spotify:artist:6e7QpHYqEiyJGiM98IysLa
The Honeydrippers,39,39132,spotify:artist:7J7YRBSoiXpdTmcbkKZL2C
The Hooters,52,78215,spotify:artist:7uhvDINTTiD0XBrP9fquN1
The Isley Brothers,63,1565168,spotify:artist:53QzNeFpzAaXYnrDBbDrIp
The J. Geils Band,60,706844,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F
The Jacksons,60,1482366,spotify:artist:2yrbLiuBmc9j81lTX3XUuI
The Jeff Healey Band,46,191491,spotify:artist:3d2hJTVTwo08F9b0ZFQukJ
The Jerky Boys,19,22929,spotify:artist:4afEuMmqeS7G5nlKF3jSM0
The Jets,48,251493,spotify:artist:3AHq6rutf72JF0ul8GB6G2
The Judds,56,622192,spotify:artist:7MSTO40bsb3DOJQT6xLsIc
The Kentucky Headhunters,47,190029,spotify:artist:2sgj794K3UaW1ApX28ZUhY
The Kid LAROI,82,4022526,spotify:artist:2tIP7SsRs7vjIcLrU85W8J
The Killers,77,6674188,spotify:artist:0C0XlULifJtAgn6ZNCW2eu
The Kingston Trio,45,93238,spotify:artist:3qtcbDvdIgQOXkPbtRvBaQ
The Kinks,65,2230437,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E
The Knack,58,197096,spotify:artist:0Nn9YwJzcaeuU1jJL06e3r
The Lemonheads,52,224222,spotify:artist:6w7fc6IZlo5zwBaKT5jU1X
The Lettermen,45,113538,spotify:artist:3lzlUccNrekC1oFPCjNIOX
The LOX,54,472159,spotify:artist:0A7g2YbCA9FlyZvAG6VmKP
The Lumineers,77,4884454,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg
The Mamas & The Papas,66,1399864,spotify:artist:1bs7HoMkSyQwcobCpE9KpN
The Manhattan Transfer,46,75146,spotify:artist:2dogRElUKV20C2khRHqjRc
The Manhattans,51,505335,spotify:artist:1DpIDwg8FGD50N9Tfunfsf
The Marshall Tucker Band,58,833246,spotify:artist:59QxeZBL6k9L4oJBGSyukd
The Mavericks,52,151182,spotify:artist:4Ud7lY9V8pOyydumajSW3O
The Mighty Mighty Bosstones,54,309748,spotify:artist:5uYXMC13cIUulobh204QuK
The Monkees,62,1001339,spotify:artist:320EPCSEezHt1rtbfwH6Ck
The Moody Blues,59,1118551,spotify:artist:5BcZ22XONcRoLhTbZRuME1
The Motels,43,135632,spotify:artist:6scOultrkXrQsClcbGKM7e
The Neighbourhood,85,10275754,spotify:artist:77SW9BnxLY8rJ0RciFqkHh
The Notorious B.I.G.,78,8097118,spotify:artist:5me0Irg2ANcsgc93uaYrpb
The Oak Ridge Boys,52,455378,spotify:artist:3XnO697XIus1M0cMuxZjos
The Offspring,75,4717393,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ
The O'Jays,59,1039523,spotify:artist:38h03gA85YYPeDPd9ER9rT
The Osmonds,38,87074,spotify:artist:5fU6lODhpw3GEGGJuaDprR
The Outfield,64,500322,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y
The Outlaws,46,313430,spotify:artist:72JEwd3EjDEwTLypkFYJn9
The Partridge Family,43,90031,spotify:artist:7u1mqP3ykglpCB2c1p1p5I
The Platters,59,632898,spotify:artist:6KWcxMWVNVIYbdOQyJtsSy
The Pointer Sisters,62,851577,spotify:artist:2kreKea2n96dXjcyAU9j5N
The Police,75,5144089,spotify:artist:5NGO30tJxFlKixkPSgXcFE
The Postal Service,52,516212,spotify:artist:5yV1qdnmxyIYiSFB02wpDj
The Power Station,42,116966,spotify:artist:1EemADz12kjlGwkpY4EINv
The Presidents Of The United States Of America,58,524048,spotify:artist:1lZvg4fNAqHoj6I9N8naBM
The Psychedelic Furs,54,483658,spotify:artist:0O0lrN34wrcuBenkqlEDZe
The Pussycat Dolls,69,5224775,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ
The Red Jumpsuit Apparatus,62,1197245,spotify:artist:1SImpQO0GbjRgvlwCcCtFo
The Rembrandts,54,46037,spotify:artist:0gDg7FEsF4Y1jWddJJgcn4
The Righteous Brothers,61,482053,spotify:artist:4b0WsB47XCa9F83BmwQ7WX
The Robertsons,15,5328,spotify:artist:7Hv1GlNkBy4muBAWYOlfpz
The Rolling Stones,78,12190949,spotify:artist:22bE4uQ6baNwSHPVcDxLCe
The Roots,60,1220257,spotify:artist:78xUyw6FkVZrRAtziFdtdu
The S.O.S Band,44,492237,spotify:artist:6pXCjxMOBcWtvULYkFPVW6
The Shins,61,1125128,spotify:artist:4LG4Bs1Gadht7TCrMytQUO
The Simpsons,37,30190,spotify:artist:7r0Otd9dEStSVIxJ02ml5a
The Smashing Pumpkins,72,4118394,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i
The Smiths,76,3550034,spotify:artist:3yY2gUcIsjMr8hjo51PoJ8
The Smothers Brothers,13,6111,spotify:artist:5ugjlc51azqrMoBLLbOnIg
The Spinners,60,765277,spotify:artist:5fbhwqYYh4YwUoEs582mq5
The Statler Brothers,49,185852,spotify:artist:5PSWc8Y94zFsAtZlTe7ipI
The Strokes,75,4556352,spotify:artist:0epOFNiUfyON9EYx7Tpr6V
The Stylistics,54,720998,spotify:artist:2O0Hw1WSMbskB5tD9aWah3
The Sundays,52,150636,spotify:artist:4nlqDmbzFzbNITaqjJv7D7
The Tabernacle Choir at Temple Square,50,93338,spotify:artist:1GRl6sRyLg9ToOohIE2wW5
The Temptations,66,2518983,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG
The Three Tenors,32,77925,spotify:artist:3DkkiE0G5N1d1AOG6yTMOo
The Time,43,415003,spotify:artist:1EgGVV9cmmlLEsFlunjmvv
The Tony Rich Project,41,71956,spotify:artist:7uwPrVdjss0FyCCTzpLx5A
The Tractors,39,44242,spotify:artist:4cORFIWQylRGyJX9lYnqk9
The Used,62,1028846,spotify:artist:55VydwMyCuGcavwPuhutPL
The Vaughan Brothers,38,155027,spotify:artist:2mwN5WQ1mAhOibFEbfFfsG
The Ventures,48,141709,spotify:artist:2GaayiIs1kcyNqRXQuzp35
The Verve,66,1961817,spotify:artist:2cGwlqi3k18jFpUyTrsR84
The Verve Pipe,47,307769,spotify:artist:242iqFnwNhlidVBMI9GYKp
The Wallflowers,59,701465,spotify:artist:0jJNGWrpjGIHUdTTJiIYeB
The Weeknd,94,50548970,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ
The Whispers,52,554566,spotify:artist:2XzHxDFTNywDd5ReMhgxkg
The White Stripes,71,2731766,spotify:artist:4F84IBURUo98rz4r61KF70
The Who,68,4713127,spotify:artist:67ea9eGLXYMsO2eYQRui3w
The-Dream,67,1150768,spotify:artist:1W3FSF1BLpY3hlVIgvenLz
The-Dream,66,1150768,spotify:artist:1W3FSF1BLpY3hlVIgvenLz
Theory of a Deadman,63,1838859,spotify:artist:74eX4C98E4FCrAMl39qRsJ
They Might Be Giants,56,355837,spotify:artist:6zB02lwP6L6ZH32nggQiJT
Third Day,53,714645,spotify:artist:7uWXomGkKtIq9B4XgA3gch
Third Eye Blind,64,1365283,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS
Thirty Seconds To Mars,67,3229201,spotify:artist:0RqtSIYZmd4fiBKVFqyIqD
Thomas Rhett,74,4236199,spotify:artist:6x2LnllRG5uGarZMsD4iO8
Thompson Twins,51,562944,spotify:artist:5jVeqi3PNaTOajfvBa4uFn
Three 6 Mafia,63,1081900,spotify:artist:26s8LSolLfCIY88ysQbIuT
Three Days Grace,74,5219937,spotify:artist:2xiIXseIJcq3nG7C8fHeBj
Three Dog Night,60,801970,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV
Tiffany,56,334067,spotify:artist:4C3uGP8vRDzxrhJxZiOjTe
'Til Tuesday,44,133794,spotify:artist:1L0y9srZMyh9XUnYGv37IP
Tim McGraw,71,4146848,spotify:artist:6roFdX1y5BYSbp60OTJWMd
Tim Reynolds,48,31402,spotify:artist:7rvkQK7ZqO34sKsWEXjz3R
Timbaland,75,2327779,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ
Tina Turner,68,3102787,spotify:artist:1zuJe6b1roixEKMOtyrEak
TLC,67,3269739,spotify:artist:0TImkz4nPqjegtVSMZnMRq
Toad The Wet Sprocket,50,294658,spotify:artist:4j7EVY3kuDwLPfD2jfC7LC
Toadies,53,246715,spotify:artist:2QMMktUMtwMSwUZATX1cRO
Toby Keith,68,1831132,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8
TobyMac,65,1133378,spotify:artist:5VX8hxrcfJWwaTLiqGUHG3
Tom Jones,63,741634,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5
Tom Petty,69,2037612,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn
Tom Petty and the Heartbreakers,67,2372112,spotify:artist:4tX2TplrkIP4v05BNC903e
Tom Tom Club,46,123959,spotify:artist:1m24736Bdew1oQVxTePOCo
Tom Waits,60,1210403,spotify:artist:7x83XhcMbOTl1UdYsPTuZM
Tone-Loc,48,238021,spotify:artist:5Y8EphH8Vdqu5SLj6K5vjj
Toni Braxton,63,3412425,spotify:artist:3X458ddYA2YcVWuVIGGOYe
Tonic,53,270767,spotify:artist:6qXwLwTLdA44HYsA26vaNU
Tony Bennett,62,753824,spotify:artist:2lolQgalUvZDfp5vvVtTYV
Tony Orlando & Dawn,47,122922,spotify:artist:72NXpYBIaTfEeAAsxXLs0P
Tony! Toni! Toné!,55,882993,spotify:artist:7vWlb4pM85jCHvV771qZZW
Too $hort,64,1297431,spotify:artist:4sb7rZNN93BSS6Gqgepo4v
TOOL,69,2825951,spotify:artist:2yEwvVSSSUkcLeSTNyHKh8
Tori Amos,55,667949,spotify:artist:1KsASRNugxU85T0u6zSg32
Tory Lanez,81,4665831,spotify:artist:2jku7tDXc6XoB6MO2hFuqg
Total,54,437786,spotify:artist:1urjDGTd4iBze91Z1W1gu7
TOTO,72,2398758,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF
Tove Lo,75,3115455,spotify:artist:4NHQUGzhtTLFvgF5SZesLK
T-Pain,77,4012168,spotify:artist:3aQeKQSyrW4qWr35idm0cy
Trace Adkins,62,2337088,spotify:artist:79FMDwzZQxHgSkIYBl3ODU
Tracy Byrd,58,687357,spotify:artist:0xxJO75NeIAF5jYruLYIDT
Tracy Chapman,68,1357754,spotify:artist:7oPgCQqMMXEXrNau5vxYZP
Tracy Lawrence,59,911055,spotify:artist:2BQVRw9md4UKcGUrDXABCD
Traffic,51,509011,spotify:artist:1CD77o9fbdyQFrHnUPUEsF
Train,72,4130561,spotify:artist:3FUY2gzHeIiaesXtOAdB7A
Trans-Siberian Orchestra,44,269569,spotify:artist:5OSQDUNmll299ldFIF1Dau
Trapt,58,989849,spotify:artist:1UdQqCUR7RwB9YYJONwbdM
Traveling Wilburys,61,982076,spotify:artist:2hO4YtXUFJiUYS2uYFvHNK
Travis Scott,88,21127437,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY
